Timestamp,Pid,Nome,Cpu,TotalRAM,Ram,TempoVida,BytesLidos,BytesEscritos
27-11-2025 11:01:48,67,kcompactd0,1.6,7.44,0.0,2396.1285951137543,0,0
27-11-2025 11:01:48,234,kworker/3:1H-events_highpri,0.2,7.44,0.0,2394.324170589447,0,0
27-11-2025 11:01:48,242,kworker/1:1H-events_highpri,0.2,7.44,0.0,2394.3259842395782,0,0
27-11-2025 11:01:48,250,irq/135-VEN_04F,0.2,7.44,0.0,2394.2971198558807,0,0
27-11-2025 11:01:48,628,kworker/u16:8-events_unbound,0.6,7.44,0.0,2391.018882751465,0,0
27-11-2025 11:01:48,799,irq/140-rtw88_p,1.6,7.44,0.0,2390.539677143097,0,0
27-11-2025 11:01:48,1142,avahi-daemon,1.1,7.44,0.0,2389.3808221817017,0,0
27-11-2025 11:01:48,1150,NetworkManager,0.2,7.44,0.0,2389.3824281692505,0,0
27-11-2025 11:01:48,1189,thermald,0.3,7.44,0.0,2389.3647010326385,0,0
27-11-2025 11:01:48,1197,kworker/4:3-events,0.2,7.44,0.0,2389.357939004898,0,0
27-11-2025 11:01:48,2507,mysqld,1.1,7.44,0.0,2382.1433799266815,0,0
27-11-2025 11:01:48,3321,dbus-daemon,0.2,7.44,0.0,2375.4765741825104,0,0
27-11-2025 11:01:48,3328,Xorg,13.4,7.44,0.0,2375.2393777370453,5705728,110592
27-11-2025 11:01:48,3460,gnome-shell,16.8,7.44,0.0,2374.5109996795654,35077120,622592
27-11-2025 11:01:48,4131,chrome,18.8,7.44,0.0,2334.456038951874,293285888,120217600
27-11-2025 11:01:48,4179,chrome,23.9,7.44,0.0,2334.0087597370148,33800192,32768
27-11-2025 11:01:48,4193,chrome,0.5,7.44,0.0,2333.9822030067444,6983680,733184
27-11-2025 11:01:48,4194,xdg-desktop-portal-gtk,0.2,7.44,0.0,2333.9729528427124,679936,0
27-11-2025 11:01:48,4209,chrome,0.2,7.44,0.0,2333.873886346817,811008,16384
27-11-2025 11:01:48,4459,chrome,0.0,7.44,0.0,2317.0650594234467,4657152,0
27-11-2025 11:01:48,4492,chrome,0.0,7.44,0.0,2295.0567939281464,53248,0
27-11-2025 11:01:48,4539,chrome,0.0,7.44,0.0,2282.7278571128845,4292608,0
27-11-2025 11:01:48,4547,chrome,0.0,7.44,0.0,2282.648614883423,630784,0
27-11-2025 11:01:48,4558,chrome,0.0,7.44,0.0,2282.509402036667,47771648,0
27-11-2025 11:01:48,4800,kworker/2:0-events,0.2,7.44,0.0,1494.4103977680206,0,0
27-11-2025 11:01:48,4866,chrome,0.0,7.44,0.0,1264.7610893249512,6475776,0
27-11-2025 11:01:48,5098,idea,6.0,7.44,0.0,1102.872266292572,2246870016,46465024
27-11-2025 11:01:48,6185,java,0.8,7.44,0.0,989.3737969398499,0,2158592
27-11-2025 11:01:48,6995,chrome,0.2,7.44,0.0,798.2146780490875,139264,0
27-11-2025 11:01:48,7008,kworker/u16:0-events_unbound,0.8,7.44,0.0,793.185261964798,0,0
27-11-2025 11:01:48,7009,kworker/u17:1+i915_flip,0.6,7.44,0.0,792.9858179092407,0,0
27-11-2025 11:01:48,7298,chrome,0.2,7.44,0.0,603.2063624858856,503808,0
27-11-2025 11:01:48,7364,kworker/5:2-events,0.2,7.44,0.0,536.0071432590485,0,0
27-11-2025 11:01:48,7657,code,0.2,7.44,0.0,482.01778745651245,92975104,8499200
27-11-2025 11:01:48,7700,code,14.9,7.44,0.0,481.60879492759705,15847424,8192
27-11-2025 11:01:48,7726,code,10.8,7.44,0.0,481.3994436264038,39522304,126976
27-11-2025 11:01:48,7741,code,0.0,7.44,0.0,480.7600381374359,39145472,112488448
27-11-2025 11:01:48,7742,code,0.3,7.44,0.0,480.76082968711853,8355840,0
27-11-2025 11:01:48,7766,code,0.2,7.44,0.0,480.65173530578613,46866432,774144
